Transaction.Output.ID,Transaction.Output.Address,Transactions.Output.Value
27190068,19264640,5.29628491028899e-318
27190489,21696988,1.68110776653943e-316
27190733,19749309,1.06273520420452e-316
27190744,20064877,1.1734311062209e-317
27191451,23940111,4.94065645841247e-316
27191539,10019056,4.94065645841247e-317
27191806,8035715,3.32012114005318e-320
27191952,24458502,3.27385006427725e-316
27192177,21378841,1.83234298996119e-316
27192790,16553053,7.11450577486228e-314
27194051,21373593,9.6888896391015e-315
27194184,17345526,2.29513846021605e-315
27194942,13981714,4.94065645841247e-318
27195549,21524879,5.02296779500962e-318
27195702,20963879,1.13150546823348e-314
27195716,22053300,4.4430285992647e-315
27196469,19520232,7.02709568080005e-317
27196547,2612999,1.62766863815394e-317
27196590,20348598,4.94065645841247e-319
27196641,20786025,5.34084963154388e-318
27197056,23962335,4.94065645841247e-315
27197659,19457057,2.91498731046335e-316
27197845,509137,1.23516411460312e-316
27197845,16690862,1.23516411460312e-316
27198852,17660801,2.47032822920623e-316
27198877,12827677,9.41325488658077e-318
27199535,20514509,6.3618856952394e-315
27199661,21674767,1.08887643491487e-315
27199777,13890466,2.69759842629321e-320
27199824,24284072,4.82208070341057e-320
27200263,22580335,1.35373986960502e-315
27200499,1572980,2.20106739287921e-317
27200778,22819316,2.47032822920623e-320
27200928,14203942,1.96638127044816e-317
27202352,19537505,1.64676287221927e-315
27202352,19563384,2.00751248249727e-316
27202469,20674227,9.88131291682493e-318
27202785,20226738,1.35187852669087e-316
27203790,4401716,2.8088269310758e-316
27204058,3247206,5.28650241050134e-318
27204153,3247203,4.94065645841247e-318
27204800,22210982,4.44659081257122e-319
27205800,21896126,4.89124989382834e-318
27205958,23882617,4.99357088908206e-319
27205975,24366748,1.4844601435529e-315
27206308,11564851,4.78650797691e-320
27206308,17765804,3.61161987109951e-320
27206663,21352652,2.47032822920623e-317
27206883,21288005,4.94832435723592e-318
27207302,21340899,2.80184627756571e-320
27207311,23190529,2.69175570477862e-316
27207600,23736985,5.3681714617589e-319
27208083,21004265,2.65948249688067e-316
27208783,24210922,9.9823691040253e-318
27210947,24083147,1.29449497581525e-317
27211465,23465557,6.32655022548481e-314
27211569,7646384,2.47032822920623e-314
27212305,20252411,2.38238454424649e-316
27212538,18108616,9.89336811858346e-319
27212576,23307576,2.47032822920623e-317
27212705,22587114,1.25809158860191e-314
27212757,11935163,4.94065645841247e-318
27212843,19655615,1.71440779106913e-317
27213033,20661625,1.08092530209049e-314
27213323,24503374,7.29833772036689e-317
27213764,3247206,1.06816992630878e-317
27213928,14916678,1.77801577857731e-317
27214187,20714908,1.82804288961261e-317
27214599,22101497,5.53353523342196e-320
27214603,21853767,5.84973724676036e-320
27214729,23142650,2.52061777783367e-313
27215724,20054593,1.67149838735407e-316
27216118,23351495,2.89473061898386e-317
27216188,15572384,2.43779894708405e-318
27216542,22353367,3.40824097917829e-315
27216641,22222860,4.93571580195405e-316
27217013,19878277,1.55378283522618e-315
27217539,24189480,4.94065645841247e-318
27217593,21553730,1.97759458434617e-317
27217934,20832437,2.00443420649085e-317
27217971,3247206,4.94065645841247e-318
27218526,20573097,4.94065645841247e-318
27218748,24542396,1.48219693752374e-315
27218902,16785326,8.70495249538984e-317
27219202,24031577,7.38779774220029e-316
27219286,21287291,2.45056560337258e-314
27219749,17730530,9.88131291682493e-320
27220708,20248021,2.65030152201682e-315
27220945,22536138,9.4317131791094e-319
27221325,21364414,1.98614389628181e-315
27221345,24535119,4.71744654220958e-316
27221594,9786195,5.23738339212309e-317
27221729,23553498,2.77039307042016e-317
27222728,23293833,7.23312105511585e-318
27222795,17322320,8.03301333573283e-316
27223141,18267551,1.00048293282852e-316
27223528,23682941,4.79673513577891e-315
27223751,22256196,8.53745436013674e-317
27224240,24173154,6.12641400843146e-316
27224262,24011213,9.68368665848843e-317
27224862,20055112,3.16202013338398e-317
27224986,19922282,4.94065645841247e-317
27225071,21870640,1.84033188323475e-316
27225402,20558749,3.3261536815889e-318
27226280,23025654,1.36362118252184e-316
27226921,22891999,1.42442747197215e-316
27227699,21790841,8.35959072763389e-317
27227735,14217663,3.52265752159117e-316
27228012,21389146,4.6794439514562e-315
27228045,23329712,1.68961162443565e-317
27228452,23765484,3.06320700421573e-320
27228477,13426084,5.37633194403126e-317
27228625,19927152,9.89556310402824e-316
27228747,21704753,7.86326102597058e-316
27232173,3247213,4.94065645841247e-318
27232184,3247213,4.94065645841247e-318
27232618,5785734,4.41961482830829e-318
27233432,23576448,5.01188195004823e-317
27234988,3247205,2.47032822920623e-317
27235160,19325465,8.89318162514244e-317
27235227,22408968,2.74206433441892e-316
27236178,22055176,8.17540305486427e-316
27237181,17224988,3.66099392616414e-316
27238153,17825305,7.4109846876187e-317
27238252,3247180,4.94065645841247e-318
27238270,20024087,6.68204680481761e-316
27238549,20935876,1.10165522545567e-317
27238904,20157350,7.59925828327942e-318
27239980,14544782,1.43207397775315e-318
27240350,20204828,3.08642808957027e-316
27240649,17103632,9.063831899216e-318
27240696,22787834,1.36644723801605e-318
27241341,23624219,5.9380376471164e-317
27241344,22012008,2.17388884170148e-316
27241784,22811796,4.94065645841247e-316
27242402,21606055,1.7010818524695e-317
27242557,14612601,1.65595834296917e-317
27242592,13245734,8.22683528859635e-318
27242734,15606690,2.69759842629321e-320
27242932,20364132,2.16763100623126e-315
27242998,24318057,4.45433119082492e-315
27243647,23379993,9.78876454004595e-318
27243652,21308560,1.39974830008361e-316
27243897,24340480,7.86997167260522e-315
27244328,23412567,2.34163252758057e-316
27244570,20231708,3.16202013338398e-320
27245020,21677981,4.44659081257122e-319
27245365,12071487,4.94065645841247e-318
27245602,24488245,1.79369198745421e-317
27245741,21688709,6.4228533959362e-316
27245828,23746337,1.83777944129521e-316
27245858,20831546,1.82804288961261e-319
27245858,22214413,2.32210853545386e-319
27246300,20483607,8.19654906450628e-317
27246307,22931692,9.88131291682493e-318
27246673,21075486,1.47972660929453e-316
27248211,22719144,1.75972892682779e-317
27248498,21161053,1.2943678265391e-314
27248669,21413324,9.01258246977289e-318
27248731,23972143,2.47032822920623e-315
27249726,5288269,1.60269954854442e-319
27249999,19769757,4.33772538424743e-315
27250010,22475345,2.57333320894006e-316
27250025,15688034,6.91691904177745e-318
27250083,19046039,4.9686057519977e-318
27250126,23673368,6.50494798593453e-316
27250558,23159494,2.77121420752355e-315
27250688,24387224,3.53847162418983e-314
27251873,24499205,5.09649675902468e-315
27252087,23518408,9.88131291682493e-319
27252513,19705636,1.0520542460399e-316
27253439,19538271,3.83644982855511e-316
27255216,20556004,2.66795448754273e-315
27255405,22784356,4.78769644193975e-315
27256322,22447474,1.09682573376757e-315
27256363,14932092,7.75018106452741e-315
27256616,19231100,4.94065645841247e-316
27256662,19669310,1.14326790447664e-315
27256816,6464928,7.09659095454408e-317
27258527,22295691,5.38531553966959e-317
27259621,23556484,1.23516411460312e-316
27259962,22775191,7.28104542276245e-316
27260365,19090880,3.69437586677792e-316
27260794,23592124,5.30643795931103e-318
27261459,23629238,3.44992206652859e-318
27261459,24594280,3.20572172195557e-317
27262131,24258739,3.60173855818269e-317
27264087,20092181,5.7064582094664e-318
27264290,20272705,4.44659081257122e-319
27264565,22397186,4.9388224867351e-317
27264870,22220755,3.05895803966149e-318
27265318,20654006,4.96424809300138e-318
27265487,12731739,4.88630923736993e-317
27266055,20013818,1.84250764952591e-317
27266306,23872953,1.89827827369411e-317
27266664,23364494,4.94065645841247e-318
27267120,22667486,2.10455710368623e-316
27267703,22081976,4.94065645841247e-316
27268931,16918223,2.78490624876675e-317
27269114,23670962,9.70980411871242e-314
27269116,23043300,4.60014641529868e-316
27269204,23619220,6.60844915579647e-318
27269331,24341602,2.20127786484434e-317
27269345,20574027,5.43472210425371e-317
27269356,23968404,1.55282362159675e-316
27269859,17191248,9.88131291682493e-318
27271727,22933936,1.76875501211166e-317
27271986,20343616,8.96370159103594e-316
27272161,23045013,4.94065645841247e-318
27272915,24385801,1.13141032897645e-317
27273293,20402001,5.25290594658413e-314
27273822,20067798,4.1995579896506e-317
27273843,23877031,2.91029002580143e-315
27273853,24337719,1.77863632502849e-317
27274242,14583895,2.4579765880602e-317
27274593,20727688,5.32798064437877e-315
27274756,22748235,1.14660929464869e-314
27275108,21113036,2.47032822920623e-317
27275322,15906976,5.84336379992901e-319
27275336,23498158,9.88131291682493e-316
27275353,20266882,3.95252516672997e-315
27275478,22208741,8.63336238330744e-318
27275856,23653997,9.43759256029491e-319
27275954,19814841,2.60910096933652e-314
27276215,22971642,3.01874109609002e-318
27276522,16264200,1.87744945419674e-316
27277437,21690331,5.97406655430909e-315
27277473,24390081,6.51499540372148e-316
27278329,22960424,9.72002518674006e-318
27278503,21780873,8.32025173871507e-317
27279185,20618987,5.77314719034205e-318
27279512,18380867,5.98845605814321e-318
27279653,23986526,1.08694442085074e-315
27280535,19692845,5.98338200396042e-316
27280755,23715249,2.69759842629321e-320
27280969,21875322,8.4243726151166e-318
27281344,18042931,1.31364752938942e-316
27281688,20398289,1.22388014931775e-317
27281734,9461727,1.97626258336499e-321
27281734,11048760,1.97626258336499e-321
27282385,14979481,7.65702937924764e-316
27283459,21376988,2.56914135837448e-315
27283596,20971200,8.35748635382856e-316
27284123,22534525,4.60983998327008e-318
27284496,21657892,1.97132192690657e-317
27284559,23935763,8.50286976492785e-317
27285182,23669572,2.95414201289627e-317
27285478,21708876,2.29188886694694e-315
27285641,24246048,1.47231562460691e-317
27286097,19030613,2.02840627162707e-316
27286994,24476287,9.88131291682493e-316
27287585,22087562,8.39911597930119e-315
27288010,21963444,8.61287348097441e-318
27288158,20041751,4.94065645841247e-317
27288281,21872328,3.293767678504e-318
27288739,24258129,4.40395680104716e-316
27288820,20737324,1.48219693752374e-315
27289045,24139784,1.85419971303474e-317
27289682,21927138,2.01657236187132e-316
27290224,22783286,5.40909491920393e-318
27290653,22929968,4.98667867332258e-318
27291160,22459331,2.45995285064357e-316
27291935,20482198,6.23710516741763e-316
27292884,13557125,2.47032822920623e-317
27293397,18405888,1.02765654334979e-317
27294536,17103632,8.52035474813417e-318
27295881,22240926,1.08842356940323e-315
27295924,22454410,4.94065645841247e-315
27295926,24056563,6.71538966483881e-319
27295951,22622083,3.90539130411672e-319
27296003,23019597,1.17587623710217e-315
27296038,15797416,8.1597065892959e-318
27296128,19568712,1.76248531906594e-316
27296247,19586449,2.47032822920623e-316
27296797,22665366,1.90284442839298e-316
27297296,23006682,7.42125631239574e-318
27297652,20313278,8.567688707334e-317
27298016,21629799,7.25744884751707e-318
27298153,24399018,8.14714249992216e-316
27298201,20061798,3.97910668898126e-314
27298383,15771569,9.88131291682493e-319
27298999,14104753,4.94065645841247e-318
27299458,22839889,9.33784070639956e-317
27299540,21921334,2.02451846905995e-315
27300109,20391069,2.32438123742473e-314
27301394,22410404,2.54954376034786e-315
27301571,15745115,4.94065645841247e-319
27302772,21374171,1.90438882819531e-316
27303622,23011429,7.16395186469807e-317
27304740,22364093,1.9184282469941e-317
27304783,21541789,2.96439387504748e-320
27305256,24024097,3.65608577922522e-320
27305368,22368219,4.94065645841247e-316
27305575,23569421,7.78433527421155e-318
27305753,23615338,1.23516411460312e-316
27306276,20573903,9.88131291682493e-317
27306727,21978717,1.57378968264922e-315
27306866,17248894,1.324385453323e-317
27306993,21192176,9.51970510957945e-315
27307457,23200955,4.7637809572013e-320
27307702,21656314,1.55015035936197e-313
27307771,22562015,4.84184332924422e-318
27308029,24210195,8.24344775187211e-317
27309083,23208365,1.48219693752374e-316
27309327,17103632,5.9282245152587e-318
27309686,21977543,9.88131291682493e-317
27309952,20197652,9.37242530160845e-318
27310000,20738441,5.48239449842093e-318
27310452,15217463,8.76567810392019e-318
27310764,24030373,7.24493910536437e-318
27310815,20767649,7.28980520666322e-318
27311152,20873462,5.26691764830019e-318
27311343,23256885,1.74511792348333e-317
27312004,14900315,5.92878775009496e-317
27312523,23533635,2.11725953144081e-317
27312744,21375118,2.04049111732435e-317
27312862,23109814,4.43189053156455e-316
27313622,23516737,2.22329540628561e-317
27315901,23174531,4.93472767066237e-316
27316818,23157879,6.66988621885683e-317
27316890,22833349,1.48219693752374e-315
27317139,16264650,1.46702912219641e-315
27317711,3247200,2.47032822920623e-317
27317894,15444870,1.48367913446126e-316
27318819,22551745,1.90852865364838e-317
27319278,23206588,3.65452403771872e-317
27319771,24391721,1.5658527033234e-314
27319871,20029822,1.54973744054e-316
27319896,19742903,4.94065645841247e-314
27320039,23506916,7.89376705986648e-316
27320269,23883216,1.81158259855577e-317
27321530,13897057,9.88131291682493e-316
27322548,23119812,2.47032822920623e-317
27323064,22345002,1.2781478257913e-315
27323998,22251833,3.40917647271606e-318
27324929,23709095,2.15464007022618e-313
27325332,21114207,5.02340751343442e-318
27325558,24095566,1.13635098543487e-317
27325652,21892691,8.80786142876211e-318
27326425,22104433,1.00295360690368e-315
27326930,20657252,2.02764541053248e-317
27327066,22972150,1.75500071859709e-317
27327984,21508836,8.0754881593058e-318
27328179,22914627,1.75974868945362e-317
27328463,23191440,1.48209812439457e-315
27328571,20519887,1.85257769551944e-317
27328601,24285482,1.48219693752374e-315
27328617,19944780,5.72737694891132e-318
27328899,21467069,3.94758451027156e-317
27329050,23318998,5.02384723185921e-318
27329483,22874271,5.44583364062868e-318
27329762,20373081,2.39132713243622e-316
27329772,19968653,1.11502043733348e-315
27330470,21209447,4.51427780605147e-320
27330695,21639077,5.92878775009496e-315
27331214,23266224,4.78886170564678e-316
27331406,21238161,3.00591006304783e-316
27332043,21395755,2.47032822920623e-315
27333172,15881583,4.97803252452036e-318
27333228,7338510,1.75915482254732e-317
27333321,21296367,4.94065645841247e-316
27334999,9837733,2.28040198396017e-317
27335785,19599033,3.93523286912553e-320
27336133,11593285,2.47642356648554e-316
27336133,23200529,1.49368826216067e-316
27336164,7509908,6.24869525577717e-317
27336164,10019724,9.61665479605457e-317
27336841,20277101,8.45146223447807e-318
27336962,17847657,1.99988443500881e-315
27337880,20108359,3.75489890839347e-315
27338052,19794528,2.46538757274782e-316
27338267,24518044,4.94065645841247e-318
27338393,21833369,2.09689451606847e-314
27339274,16543157,1.57553878372994e-317
27339419,22389018,1.55136612794151e-316
27339664,5785734,4.41961482830829e-318
27341399,20854657,7.13483316713569e-316
27341403,19771647,6.80512829028989e-317
27341556,22128501,1.85898720914294e-317
27341804,20557791,6.75402708054053e-316
27341971,21320785,2.20752809170362e-316
27342634,21899186,4.63191483632627e-314
27343883,21033593,5.38531553966959e-317
27344521,23167972,9.18829825069357e-316
27345115,24317438,2.47032822920623e-315
27345274,20608065,9.88131291682493e-318
27345287,22841207,9.88131291682493e-318
27345827,22231521,1.14343127716375e-315
27345968,23970647,2.02566914794911e-319
27346974,22205972,2.71426326052743e-318
27346991,1652940,1.09312518208022e-316
27347555,21808844,3.47683876291402e-319
27347639,23673227,4.95683216765731e-318
27348707,20150078,1.50281479099034e-317
27348995,22078004,6.62344404814775e-317
27350014,22742546,5.58329379507547e-315
27350036,23614224,2.52261470243997e-315
27350173,22698068,1.20475486816723e-317
27350320,22738661,4.84184332924422e-318
27350472,24069899,5.68349218056087e-315
27350772,23603276,5.21733322008356e-318
27351182,23852873,5.02958827466389e-317
27351595,22610400,3.42658240541905e-315
27351608,19596345,3.02170548996506e-320
27351609,24101987,5.65211098842386e-320
27351616,14409869,3.33247278119921e-320
27351660,23217832,4.94065645841247e-315
27351888,12907138,4.94065645841247e-318
27352259,19699418,2.93058940949338e-317
27352259,24529853,2.50888165374816e-317
27352412,3247197,4.94065645841247e-318
27352637,11741670,4.62149005119902e-320
27353546,20235876,2.47032822920623e-315
27353711,21962588,1.68255394609137e-316
27353828,21246004,1.17134136169934e-315
27353925,20078919,4.77862268920237e-318
27354119,21826366,1.48684115459465e-316
27354929,21413025,6.41297208301938e-318
27355423,19483765,9.88131291682493e-317
27355585,16320724,3.82543611717802e-316
27356032,20378156,4.9461405870813e-319
27356059,21292972,4.74303020007597e-316
27356188,20732095,1.37443924390318e-317
27356329,22094648,3.48884307591102e-317
27356594,19813505,2.47032822920623e-317
27356726,24280227,4.94065645841247e-320
27359401,24548252,3.24447326682149e-317
27359839,20548085,4.94065645841247e-316
27360590,24525861,5.14675100191868e-318
27360623,19811941,1.20413900249399e-314
27361911,14898530,5.59216106295748e-317
27361918,18065909,3.5133008075771e-320
27362384,23633380,9.88131291682493e-317
27362829,24015188,4.94822554410675e-318
27362873,21281996,3.66596709214205e-315
27363450,18189148,7.95445689804407e-317
27363568,21690037,2.47032822920623e-315
27364016,22903991,2.22329540628561e-317
27364574,22419445,6.4228533959362e-316
27365602,22490137,2.66795448754273e-316
27366054,8471668,1.43279086700526e-317
27366088,21308027,1.97626258336499e-315
27366681,19797968,4.94065645841247e-316
27367327,23134573,8.85365637347514e-319
27367829,23246300,2.47032822920623e-319
27368177,20274455,1.3972882978264e-317
27368194,24056418,6.25091855118345e-320
27368969,21916015,1.57606941023358e-316
27368969,23675202,3.79289255655867e-315
27369265,23743025,6.4228533959362e-316
27369516,24460454,2.96439387504748e-316
27369539,22405769,9.88131291682493e-316
27369613,22756528,1.43362188542157e-317
27369985,24374684,1.73400292864884e-317
27371075,21222021,4.94065645841247e-317
27371946,22789232,4.93732512198225e-316
27372764,21349767,1.16968114796896e-317
27372993,20143143,1.77863632502849e-315
27373305,13614070,2.36311252559916e-317
27373995,20614146,2.10595698780496e-314
27374001,19103288,7.41093528105411e-315
27374423,13675403,1.23516411460312e-317
27374779,22356239,1.94100679997622e-316
27374952,15984349,3.16202013338398e-316
27375042,19211996,2.69759842629321e-320
27375133,3308044,2.6498190175071e-316
27375254,19616986,1.31988805279941e-315
27376009,15351976,4.34071600312696e-317
27376055,13547566,3.70367147969357e-315
27376300,19668297,2.22329540628561e-315
27376496,15858916,9.05027182290681e-316
27376778,21191785,1.7401545400052e-317
27377529,18455511,2.47032822920623e-316
27378184,20105755,7.03499233201753e-317
27378824,15688024,8.39911597930119e-318
27379067,3247205,4.94065645841247e-318
27379079,20461498,2.96439387504748e-322
27379482,5427038,1.50114929569821e-315
27379510,24261822,6.72561534151078e-315
27379558,20191647,1.24010477106153e-317
27380914,20264862,9.88131291682493e-316
27381140,23228117,6.37344683135208e-317
27381260,19815836,5.42060566062074e-317
27381414,20146136,2.47032822920623e-317
27381421,17088351,3.4090529563046e-320
27381883,22311512,3.42748160489448e-319
27382126,16137538,5.18768928133309e-315
27382179,22068935,2.13919505798487e-316
27382314,22285296,5.63639970088611e-318
27382334,6088716,2.49635758369173e-316
27382927,22353591,4.6165697403639e-315
27384003,21542552,1.63041663127611e-316
27384347,23309319,1.5918795109005e-317
27384423,20574822,1.80440135439346e-317
27385134,22878816,5.28156175404293e-317
27385645,19904769,2.47032822920623e-316
27385772,21843428,4.94065645841247e-315
27386065,21782336,9.92874321882569e-316
27386322,21609651,3.87651085291381e-314
27386375,19696361,2.09236801013768e-316
27386650,9935764,2.8728188075908e-318
27386666,19658561,2.47032822920623e-316
27387147,20044370,2.79147089900304e-317
27387234,22117681,2.42447202035312e-314
27387548,19565430,1.57112875377516e-316
27387633,23822247,6.4228533959362e-316
27388561,21272206,1.04619504545976e-314
27389178,13918040,5.21733322008356e-320
27390099,21022343,2.17483053082246e-316
27390676,23637487,3.62150118401634e-316
27391041,23659877,5.73061801954803e-318
27391289,19586553,1.39172986168443e-316
27391733,18712957,8.86254955510028e-316
27391975,15430539,2.7506852858732e-317
27392516,23343740,1.70435454330755e-317
27393712,20870038,2.37151510003798e-318
27395429,19697404,2.2213833722362e-318
27395518,19434458,1.36362118252184e-319
27395562,12631818,4.98364016960065e-316
27397018,20293105,4.98013230351518e-318
27397671,22277798,5.77889317380318e-318
27399014,17698860,2.69759842629321e-320
27399036,20310420,1.48219693752374e-316
27399223,20771726,5.21239256362515e-316
27399241,24453936,4.94065645841247e-317
27399558,24072996,3.70487476175205e-317
27400143,20091272,4.94040942558954e-316
27400800,19918032,4.94065645841247e-316
27400915,19335786,9.68550482006513e-318
27400939,12042390,2.90065940673396e-316
27401020,24393963,1.16156090808456e-313
27402601,22694885,2.32210853545386e-315
27403599,22592831,2.04249702384646e-318
27403968,23959050,4.88877956559913e-315
27403976,22505186,1.87250879773832e-316
27405053,19555076,1.03753785626662e-318
27405079,18374984,1.48219693752374e-318
27405455,15766123,3.69956355605925e-320
27405940,23263256,4.94065645841247e-317
27406138,20737455,2.29797836931097e-318
27406178,19935767,8.62144551992975e-316
27406319,18489883,3.87347466339537e-320
27406328,23567880,5.2126114643502e-315
27406647,24462981,1.68581176555348e-317
27407794,18327875,5.67296055867836e-318
27407952,21656020,2.52010929554991e-317
27408723,21052245,5.30469021691084e-315
27409061,23253837,4.94065645841247e-318
27409502,19704416,1.05355719373455e-316
27409700,22618244,2.98415650088113e-316
27410167,19589583,3.15411508305052e-320
27411527,21428083,1.93219192775595e-317
27411789,22741396,1.48217223424145e-314
27411931,19809011,4.94065645841247e-319
27412334,18096694,2.93623633279252e-316
27412403,20133988,1.23516411460312e-319
27412435,24511093,7.26276499386632e-318
27412954,21305846,8.84772758572504e-317
27414002,23736985,1.23516411460312e-317
27414649,21409818,3.94758451027156e-317
27415230,22952166,4.86308815201539e-320
27415389,17465609,8.22103396978288e-317
27415706,21581117,1.63605984908291e-317
27415745,24257169,1.82520448247725e-317
27415940,19858656,3.38562337524752e-317
27416229,21007699,1.29922516030854e-317
27416516,22956584,1.38423903598844e-317
27416863,13660936,5.27304900296508e-318
27417469,20665953,1.61617864749426e-317
27418211,20276155,4.94065645841247e-316
27418884,19902772,2.49409116129522e-315
27419163,19068512,2.96439387504748e-320
27420677,22731832,3.3926880199174e-317
27421479,21430473,2.47032822920623e-318
27421934,24536818,1.63740271950831e-318
27421985,20234740,6.57107308968858e-316
27422620,8949130,1.97626258336499e-321
27422620,22987178,1.97626258336499e-321
27422620,23314049,1.97626258336499e-321
27422686,22981181,2.06165777891035e-316
27422846,20549310,3.24107063671858e-320
27422963,21119487,1.13710011741103e-315
27422990,15053185,2.47032822920623e-317
27423170,6436658,4.69006255853631e-316
27423189,6436658,3.56547759823746e-317
27423631,21228662,7.82298602968571e-316
27424664,18893047,8.09516827617659e-317
27424674,22109573,2.01685838635501e-315
27425689,20224416,1.23516411460312e-315
27426184,21981869,2.6203100080845e-316
27426776,19603145,4.40550553380521e-315
27427429,3247206,4.94065645841247e-318
27428203,22682794,3.77868157840501e-315
27428369,22533599,1.69358220276107e-315
27428407,22640440,6.78678424550121e-315
27429121,20957414,9.93671808063491e-316
27429210,21478298,7.4109846876187e-319
27429312,22712240,2.12200789754986e-316
27429733,20637916,1.48219693752374e-315
27429748,24613419,5.97325365822067e-319
27429762,22160304,5.16596027422899e-318
27430280,18354787,6.66494556239842e-317
27430280,21649394,1.05730048210027e-317
27430286,20451723,9.09293236575605e-319
27430330,21556985,2.06598984530621e-318
27430896,21555398,1.68711068389902e-315
27431451,20279998,1.9560058918855e-316
27433731,21220553,2.47032822920623e-318
27433970,21109747,1.07275584363347e-317
27434361,20481148,1.64441993387619e-317
27434516,24431071,4.34224068971003e-316
27434729,14231168,1.15660767691436e-316
27434734,22396592,1.97626258336499e-316
27435541,6212757,4.9655390371274e-316
27435710,5785734,1.3488371573882e-316
27435803,22636202,1.23516411460312e-316
27436165,21856450,4.97881314824078e-318
27437443,18999759,8.29931768323513e-317
27437634,23422194,8.38923466638437e-318
27438198,23564425,2.47032822920623e-316
27438244,21978711,2.47032822920623e-315
27438277,17178683,3.15833764473664e-315
27438375,3247206,4.94065645841247e-318
27438812,21982320,2.4663757040395e-316
27439154,3247213,4.94065645841247e-318
27439429,11910263,6.60844915579647e-318
27440037,8406793,4.93966832712078e-316
27440380,22503238,4.94065645841247e-318
27441074,1572980,1.75796461840649e-317
27441199,20829238,9.88131291682493e-316
27441466,22131807,1.18575755001899e-315
27441685,21925009,4.89173901881772e-317
27441986,21473157,3.55727265005698e-320
27441986,22911483,3.87347466339537e-320
27442794,24162728,6.14864696249431e-317
27442985,24229336,2.75870569065365e-315
27443338,21722983,2.82852582244114e-317
27443461,20324577,4.67287781902297e-317
27443779,22228149,1.62198885948935e-317
27444525,17794642,2.17141801940663e-316
27444708,24443252,9.75917931605683e-315
27445059,11910263,7.26112963657859e-318
27445258,21062151,9.8689612756789e-316
27445372,20382866,1.4969265166232e-317
27446691,20222060,6.18570188593241e-317
27446788,24241459,4.94065645841247e-317
27446912,22204023,4.94065645841247e-318
27446948,22204023,9.88131291682493e-318
27447315,23013747,4.69362363549184e-318
27447397,15282904,3.45845952088873e-318
27447644,15771221,3.61207539962498e-317
27448711,23898586,4.94065645841247e-317
27448727,1727934,2.6194629325347e-317
27449809,19322318,2.32186150263094e-315
27450614,18596869,5.89791111755811e-317
27451363,14525058,2.69759842629321e-320
27451547,22302203,7.8463207501388e-318
27451556,24451314,1.18575755001899e-315
27451917,23789848,1.48219693752374e-316
27452127,14203942,3.51490652092609e-317
27452391,23302898,3.39917164338778e-320
27453511,22296902,1.01725278565643e-315
27453953,22172566,2.47032822920623e-316
27454370,22755275,4.62771527833662e-316
27454403,21773483,1.53154915488682e-314
27454661,3247180,4.94065645841247e-318
27456101,24420059,1.16534900252259e-315
27456393,6500378,1.04334765621096e-314
27456395,8991794,3.9301044677217e-318
27456813,3308044,1.425379388252e-317
27457684,24077767,2.940274158393e-315
27458514,23086465,9.88131291682493e-316
27459056,16160698,2.91473756027938e-316
27459127,23493753,2.50859378145896e-315
27459509,19503673,7.01474403965402e-317
27459736,23141880,3.95252516672997e-315
27460597,22362984,5.34961008243326e-315
27460664,22606551,9.88131291682493e-316
27460702,24535894,9.28843414181544e-318
27460801,16058463,4.94065645841247e-316
27461106,21338230,1.65017925710976e-317
27461161,23218566,3.57143983423178e-315
27461538,19111128,1.99864770964676e-317
27461597,22110599,3.97632430889015e-318
27462310,14220831,1.13094640133501e-317
27462879,24198583,5.13516516252371e-318
27463017,3247213,4.94065645841247e-318
27463518,18824798,2.06519439961641e-317
27464417,22210195,1.43611592880177e-316
27464582,22932261,3.08833204070571e-315
27465135,20465357,1.48219693752374e-319
27465239,23787073,2.47032822920623e-315
27465436,24061284,1.66380064696561e-317
27465813,23572788,2.48253165065851e-315
27467340,19618346,1.09511685951173e-316
27468136,11739754,4.98691088417612e-317
27468155,20212463,4.1995579896506e-314
27468369,15135261,3.33965748382103e-317
27469690,20977679,4.94065645841247e-317
27469722,22689534,2.47032822920623e-316
27469897,15877172,4.39224359152868e-317
27470610,20706358,8.54669338771397e-316
27470802,21926896,9.88131291682493e-316
27471039,23882117,1.42435815456204e-317
27472553,20849285,8.99520815727124e-317
27472638,23986446,2.47032822920623e-317
27473148,19841378,1.82359629880004e-315
27473262,21426893,4.94626904414922e-318
27473388,23197299,4.26219202110454e-314
27473556,7184374,7.02459570863209e-318
27473688,22580708,3.26083326255223e-315
27474685,23629413,4.86807821503839e-316
27474883,21424904,1.09792354763263e-317
27475125,22529461,1.56334721985316e-318
27475388,18743665,1.97626258336499e-315
27475491,22044174,6.60844915579647e-318
27476462,15995894,1.72058361164214e-317
27476956,19979703,1.88316488957899e-315
27477074,18453824,3.71142113155944e-320
27477158,24201760,1.37878899784917e-318
27477286,13260102,6.02760087926321e-316
27477325,14591925,5.11093124259519e-318
27477486,24552412,8.97146138606952e-318
27477905,22575426,1.74892623088803e-316
27478340,17611808,5.0993355218873e-318
27478414,19507275,8.60254750897632e-317
27478422,15797057,4.09086354756552e-317
27480160,24028493,1.19857185893907e-315
27480279,18408297,3.13731685109192e-319
27480390,19597831,2.07507571253324e-317
27480787,21237274,7.55018768333447e-318
27481005,22129791,9.88131291682493e-317
27481319,19678469,4.54540394173947e-317
27482122,20190546,3.76690619576448e-313
27482193,20018379,4.0695233701247e-317
